1058042862	20220810	202208	2022	2022.6027	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-14.8936170212766	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220810144500	https://biztoc.com/p/kdt9z6ux
1058042863	20220810	202208	2022	2022.6027	COPCOP	DEPUTY						COP	COP												0	036	036	03	1	4.0	6	1	6	1.76211453744494	1	Jersey	JE	JE		49.216667	-2.116667	JE	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	20220810144500	https://www.itv.com/news/channel/2022-08-10/rehabilitation-services-return-to-samars-ward
1058042864	20220810	202208	2022	2022.6027	COPCOP	DEPUTY						COP	COP		USA	JERSEY	USA								0	036	036	03	1	4.0	2	1	2	1.76211453744494	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20220810144500	https://www.itv.com/news/channel/2022-08-10/rehabilitation-services-return-to-samars-ward
1058042865	20220810	202208	2022	2022.6027	CRM	FELON						CRM													1	110	110	11	3	-2.0	3	1	3	-18.5714285714286	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810144500	https://www.sfgate.com/news/crime/article/Criminal-Case-Disposition-Report-July-2022-17364034.php
1058042866	20220810	202208	2022	2022.6027	CRM	CRIMINAL						CRM													0	120	120	12	3	-4.0	3	1	3	-4.61811722912966	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220810144500	https://www.unionleader.com/news/crime/trump-to-be-deposed-wednesday-in-new-york-civil-probe-of-his-business/article_a6d1b48f-93dc-5716-9e82-bc9e29092b3d.html
1058042867	20220810	202208	2022	2022.6027	CRM	CRIMINAL						CRM													1	130	130	13	3	-4.4	2	1	2	-18.5714285714286	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810144500	https://www.sfgate.com/news/crime/article/Criminal-Case-Disposition-Report-July-2022-17364034.php
1058042868	20220810	202208	2022	2022.6027	CRM	CRIMINAL						CRM													1	173	173	17	4	-5.0	5	1	5	-18.5714285714286	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810144500	https://www.sfgate.com/news/crime/article/Criminal-Case-Disposition-Report-July-2022-17364034.php
1058042869	20220810	202208	2022	2022.6027	CRM	CRIMINAL						CRM			GOV	GOVERNMENT						GOV			1	173	173	17	4	-5.0	1	1	1	-8.62068965517241	3	Bronzeville, Illinois, United States	US	USIL	IL031	41.8309	-87.6264	1825920	3	Bronzeville, Illinois, United States	US	USIL	IL031	41.8309	-87.6264	1825920	3	Bronzeville, Illinois, United States	US	USIL	IL031	41.8309	-87.6264	1825920	20220810144500	https://www.fox32chicago.com/news/man-charged-with-having-gun-on-cta-platform
1058042870	20220810	202208	2022	2022.6027	CRM	GANG						CRM			HTI	HAITIAN	HTI								0	190	190	19	4	-10.0	10	1	10	-3.88080388080389	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20220810144500	https://www.thenation.com/article/world/oas-statement-haiti-crisis/
1058042871	20220810	202208	2022	2022.6027	CRM	PROSTITUTE						CRM			PER	PERUVIAN	PER								1	112	112	11	3	-2.0	8	1	8	-6.60377358490566	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	20220810144500	https://timesofmalta.com/articles/view/two-women-admit-running-brothel-xlendi.973619
1058042872	20220810	202208	2022	2022.6027	CRM	ILLEGAL IMMIGRANT						CRM			USA	TEXAS	USA								1	042	042	04	1	1.9	4	1	4	-4.74777448071216	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220810144500	https://www.foxnews.com/politics/abbott-campaign-hits-back-nyc-mayor-adams-threatens-bus-new-yorkers-texas
1058042873	20220810	202208	2022	2022.6027	CRM	ILLEGAL IMMIGRANT						CRM			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-4.74777448071216	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810144500	https://www.foxnews.com/politics/abbott-campaign-hits-back-nyc-mayor-adams-threatens-bus-new-yorkers-texas
1058042874	20220810	202208	2022	2022.6027	CRM	ILLEGAL IMMIGRANT						CRM			USA	TEXAS	USA								1	042	042	04	1	1.9	4	1	4	-4.74777448071216	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810144500	https://www.foxnews.com/politics/abbott-campaign-hits-back-nyc-mayor-adams-threatens-bus-new-yorkers-texas
1058042875	20220810	202208	2022	2022.6027	CRM	CRIMINAL						CRM			USA	AMERICAN	USA								1	112	112	11	3	-2.0	6	1	6	-8.69565217391303	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220810144500	https://www.theweek.co.uk/news/world-news/us/957595/pros-and-cons-of-prosecuting-donald-trump
1058042876	20220810	202208	2022	2022.6027	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								0	120	120	12	3	-4.0	4	1	4	-4.61811722912966	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220810144500	https://www.unionleader.com/news/crime/trump-to-be-deposed-wednesday-in-new-york-civil-probe-of-his-business/article_a6d1b48f-93dc-5716-9e82-bc9e29092b3d.html
1058042877	20220810	202208	2022	2022.6027	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	3	1	3	-8.62068965517241	3	Bronzeville, Illinois, United States	US	USIL	IL031	41.8309	-87.6264	1825920	3	Bronzeville, Illinois, United States	US	USIL	IL031	41.8309	-87.6264	1825920	3	Bronzeville, Illinois, United States	US	USIL	IL031	41.8309	-87.6264	1825920	20220810144500	https://www.fox32chicago.com/news/man-charged-with-having-gun-on-cta-platform
1058042878	20220810	202208	2022	2022.6027	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-8.62068965517241	3	Bronzeville, Illinois, United States	US	USIL	IL031	41.8309	-87.6264	1825920	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Bronzeville, Illinois, United States	US	USIL	IL031	41.8309	-87.6264	1825920	20220810144500	https://www.fox32chicago.com/news/man-charged-with-having-gun-on-cta-platform
1058042879	20220810	202208	2022	2022.6027	CUB	CUBA	CUB																		1	012	012	01	1	-0.4	10	1	10	-21.4285714285714	1	Cuba	CU	CU		22	-79.5	CU	0								1	Cuba	CU	CU		22	-79.5	CU	20220810144500	https://biztoc.com/p/uk97kgje
1058042880	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL													0	010	010	01	1	0.0	5	1	5	-0.88167053364269	3	Spring Gulch, Wyoming, United States	US	USWY	WY023	42.0877	-110.659	1594910	0								3	Spring Gulch, Wyoming, United States	US	USWY		42.0877	-110.659	1594910	20220810144500	https://www.jhnewsandguide.com/opinion/letters/letters-to-the-editor-aug-10/article_5cf99e6d-e1e2-5ef5-990a-b0333c02b532.html
1058042881	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL													1	012	012	01	1	-0.4	10	1	10	-0.27777777777778	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	0								3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	20220810144500	https://ggwash.org/view/86239/breakfast-links-dc-will-close-admos-18th-street-some-sundays-for-pedestrian-use
1058042882	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL													0	020	020	02	1	3.0	3	1	3	-10.0840336134454	4	Kagiso, North-West, South Africa	SF	SF10	6325	-26.2657	23.4973	-1241138	0								4	Kagiso, North-West, South Africa	SF	SF10	6325	-26.2657	23.4973	-1241138	20220810144500	https://www.ecr.co.za/news/news/seven-charged-with-rape-of-eight-women-in-krugersdorp/
1058042883	20220810	202208	2022	2022.6027	CVL	LANDOWNER						CVL													0	022	022	02	1	3.2	1	1	1	-3.02619692863595	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220810144500	https://www.kunm.org/kunm-news-update/2022-08-10/wed-suspect-charged-in-killings-of-muslim-men-nm-in-battle-over-sewage-in-rio-grande-more
1058042884	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL													0	036	036	03	1	4.0	4	1	4	1.84696569920845	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	California, United States	US	USCA		36.17	-119.746	CA	20220810144500	https://www.tpr.org/arts-culture/2022-08-10/smithsonians-dolores-huerta-exhibit-comes-to-brownsville-amid-deeply-felt-legacy
1058042885	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL													0	036	036	03	1	4.0	2	1	2	1.84696569920845	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810144500	https://www.tpr.org/arts-culture/2022-08-10/smithsonians-dolores-huerta-exhibit-comes-to-brownsville-amid-deeply-felt-legacy
1058042886	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL													1	042	042	04	1	1.9	10	1	10	-0.44395116537181	3	Benton Harbor, Michigan, United States	US	USMI	MI021	42.1167	-86.4542	621144	0								3	Benton Harbor, Michigan, United States	US	USMI		42.1167	-86.4542	621144	20220810144500	https://www.wirx.com/2022/08/10/i-run-a-tight-shipwreck-on-the-river-tavern-opens-under-new-experienced-management/
1058042887	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL													0	043	043	04	1	2.8	10	1	10	-2.94715447154472	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20220810144500	https://www.sevendaysvt.com/vermont/letters-to-the-editor-8-10-22/Content?oid=36210848
1058042888	20220810	202208	2022	2022.6027	CVL	HUNTER						CVL													0	112	112	11	3	-2.0	10	1	10	-2.94715447154472	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20220810144500	https://www.sevendaysvt.com/vermont/letters-to-the-editor-8-10-22/Content?oid=36210848
1058042889	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL													0	114	114	11	3	-2.0	10	1	10	-6.26057529610829	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20220810144500	https://www.iol.co.za/dailynews/news/kwazulu-natal/sahrc-to-conduct-oversight-visit-in-kzn-focused-on-impact-of-floods-disaster-on-the-right-to-adequate-housing-ce58822f-4ed6-4daa-89f6-d36e8410ca89
1058042890	20220810	202208	2022	2022.6027	CVL	TRAVELER						CVL													0	114	114	11	3	-2.0	10	1	10	-5.19848771266541	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220810144500	https://www.forbes.com/sites/michaelgoldstein/2022/08/10/los-angeles-measure-would-force-hotels-to-house-homeless-alongside-paying-guests/
1058042891	20220810	202208	2022	2022.6027	CVL	HUNTER						CVL													0	173	173	17	4	-5.0	10	1	10	-2.94715447154472	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20220810144500	https://www.sevendaysvt.com/vermont/letters-to-the-editor-8-10-22/Content?oid=36210848
1058042892	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL			MED	WRITER						MED			1	051	051	05	1	3.4	6	1	6	3.55839416058394	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220810144500	https://www.sfgate.com/news/bayarea/article/Berkeley-S-Heyday-Books-Is-Thriving-In-The-Wake-17364054.php
1058042893	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL			USA	PALMETTO STATE	USA								1	042	042	04	1	1.9	3	1	3	4.83162518301611	3	Edgefield, South Carolina, United States	US	USSC	SC037	33.7896	-81.9296	1247634	3	Edgefield, South Carolina, United States	US	USSC	SC037	33.7896	-81.9296	1247634	3	Edgefield, South Carolina, United States	US	USSC	SC037	33.7896	-81.9296	1247634	20220810144500	https://www.scetv.org/stories/2022/interested-trying-best-sandwiches-south-carolina-be-sure-check-out-these-places
1058042894	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL			USA	MICHIGAN	USA								1	046	046	04	1	7.0	10	1	10	8.08080808080808	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220810144500	https://www.983thecoast.com/2022/08/10/the-coast-social-network-with-berrien-community-foundation-wednesday-august-10th-2022/
1058042895	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL			USA	OHIO	USA								0	051	051	05	1	3.4	2	1	2	2.91262135922331	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20220810144500	https://woub.org/2022/08/10/woub-learning-lab-participates-in-two-back-to-school-events-in-the-region/
1058042896	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL			USA	OHIO	USA								0	051	051	05	1	3.4	8	1	8	2.91262135922331	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220810144500	https://woub.org/2022/08/10/woub-learning-lab-participates-in-two-back-to-school-events-in-the-region/
1058042897	20220810	202208	2022	2022.6027	CVL	VILLAGE						CVL			USAMED	REUTERS	USA					MED			1	013	013	01	1	0.4	5	1	5	-10	4	Saint Magne, Aquitaine, France	FR	FR97	16241	44.8667	-0.066667	-1466813	4	Saint Magne, Aquitaine, France	FR	FR97	16241	44.8667	-0.066667	-1466813	4	Saint Magne, Aquitaine, France	FR	FR97	16241	44.8667	-0.066667	-1466813	20220810144500	https://www.aljazeera.com/news/2022/8/10/thousands-evacuated-from-frances-gironde-as-forest-fires-rage
1058042898	20220810	202208	2022	2022.6027	CVL	VILLAGE						CVL			USAMED	REUTERS	USA					MED			1	041	041	04	1	1.0	5	1	5	-10	4	Saint Magne, Aquitaine, France	FR	FR97	16241	44.8667	-0.066667	-1466813	4	Saint Magne, Aquitaine, France	FR	FR97	16241	44.8667	-0.066667	-1466813	4	Saint Magne, Aquitaine, France	FR	FR97	16241	44.8667	-0.066667	-1466813	20220810144500	https://www.aljazeera.com/news/2022/8/10/thousands-evacuated-from-frances-gironde-as-forest-fires-rage
1058042899	20220810	202208	2022	2022.6027	CVL	TRAVELER						CVL			VNM	VIETNAM	VNM								1	043	043	04	1	2.8	4	1	4	4.45026178010471	4	Mekong River, Vietnam (general), Vietnam, Republic Of	VM	VM00	32660	10.25	105.917	-3721425	4	Saigon, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Saigon, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20220810144500	https://cruisefever.net/vikings-newest-ship-begins-cruising-on-the-mekong-river/
1058042900	20220810	202208	2022	2022.6027	DEU	GERMANY	DEU																		1	057	057	05	1	8.0	2	1	2	2.72727272727273	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220810144500	https://www.aerospace-technology.com/news/bombardier-spa-lufthansa-technik-execujet/
1058042901	20220810	202208	2022	2022.6027	DEU	GERMAN	DEU								BRAGOV	BRAZIL	BRA					GOV			1	112	112	11	3	-2.0	2	1	2	-16.6666666666667	1	Germany	GM	GM		51.5	10.5	GM	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20220810144500	https://freerepublic.com/focus/f-news/4084551/posts
1058042902	20220810	202208	2022	2022.6027	DEU	GERMANY	DEU								BUS	COMPANY						BUS			1	030	030	03	1	4.0	2	1	2	2.72727272727273	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220810144500	https://www.aerospace-technology.com/news/bombardier-spa-lufthansa-technik-execujet/
1058042903	20220810	202208	2022	2022.6027	DEUBUS	GERMANY	DEU					BUS													1	030	030	03	1	4.0	2	1	2	2.72727272727273	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220810144500	https://www.aerospace-technology.com/news/bombardier-spa-lufthansa-technik-execujet/
1058042904	20220810	202208	2022	2022.6027	DEUGOV	GERMAN	DEU					GOV			BRAGOV	BRAZIL	BRA					GOV			1	112	112	11	3	-2.0	3	1	3	-16.6666666666667	1	Germany	GM	GM		51.5	10.5	GM	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20220810144500	https://freerepublic.com/focus/f-news/4084551/posts
1058042905	20220810	202208	2022	2022.6027	DZA	ALGERIA	DZA																		0	020	020	02	1	3.0	10	1	10	3.63636363636364	1	Algeria	AG	AG		28	3	AG	0								1	Algeria	AG	AG		28	3	AG	20220810144500	https://www.entornointeligente.com/algeria-keen-to-open-new-horizons-in-ties-with-trkiye/
1058042906	20220810	202208	2022	2022.6027	DZA	ALGERIAN	DZA								TURGOV	TURKEY	TUR					GOV			1	040	040	04	1	1.0	1	1	1	3.63636363636364	1	Algeria	AG	AG		28	3	AG	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	1	Algeria	AG	AG		28	3	AG	20220810144500	https://www.entornointeligente.com/algeria-keen-to-open-new-horizons-in-ties-with-trkiye/
1058042907	20220810	202208	2022	2022.6027	DZAGOV	ALGERIAN	DZA					GOV			TURGOV	TURKISH	TUR					GOV			1	010	010	01	1	0.0	6	1	6	3.63636363636364	1	Algeria	AG	AG		28	3	AG	1	Algeria	AG	AG		28	3	AG	1	Algeria	AG	AG		28	3	AG	20220810144500	https://www.entornointeligente.com/algeria-keen-to-open-new-horizons-in-ties-with-trkiye/
1058042908	20220810	202208	2022	2022.6027	EDU	SCHOOL						EDU													0	010	010	01	1	0.0	4	1	4	2.91262135922331	3	Barnesville, Ohio, United States	US	USOH	OH013	39.9881	-81.1765	1064381	0								3	Barnesville, Ohio, United States	US	USOH	OH013	39.9881	-81.1765	1064381	20220810144500	https://woub.org/2022/08/10/woub-learning-lab-participates-in-two-back-to-school-events-in-the-region/
1058042909	20220810	202208	2022	2022.6027	EDU	SCHOOL						EDU													0	010	010	01	1	0.0	10	1	10	0.44483985765125	3	Belmont University, Tennessee, United States	US	USTN	TN037	36.1356	-86.7947	1326786	0								3	Belmont University, Tennessee, United States	US	USTN		36.1356	-86.7947	1326786	20220810144500	https://www.nashvillescene.com/news/citylimits/harpeth-hall-confronts-gender-diversity/article_a05b20c4-17fa-11ed-afa4-2704a476985d.html
1058042910	20220810	202208	2022	2022.6027	EDU	SCHOOL						EDU													0	010	010	01	1	0.0	14	1	10	2.91262135922331	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220810144500	https://woub.org/2022/08/10/woub-learning-lab-participates-in-two-back-to-school-events-in-the-region/
1058042911	20220810	202208	2022	2022.6027	EDU	SCHOOL						EDU													1	012	012	01	1	-0.4	5	1	5	-2.3121387283237	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20220810144500	https://kansasreflector.com/2022/08/10/kansas-board-of-education-member-ticked-off-by-analysis-of-school-safety-planning/
1058042912	20220810	202208	2022	2022.6027	EDU	SCHOOL						EDU													1	014	014	01	1	0.0	10	1	10	0.44483985765125	3	Montgomery Bell Academy, Tennessee, United States	US	USTN	TN037	36.1289	-86.8369	1294191	0								3	Montgomery Bell Academy, Tennessee, United States	US	USTN		36.1289	-86.8369	1294191	20220810144500	https://www.nashvillescene.com/news/citylimits/harpeth-hall-confronts-gender-diversity/article_a05b20c4-17fa-11ed-afa4-2704a476985d.html
1058042913	20220810	202208	2022	2022.6027	EDU	SCHOOL						EDU													1	020	020	02	1	3.0	2	1	2	0.49751243781095	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	0								3	Jefferson Parish, Louisiana, United States	US	USLA		29.7335	-90.1001	558027	20220810144500	https://neworleanscitybusiness.com/blog/2022/08/10/education-guide-2022-tale-of-two-semesters-in-jefferson-parish/
1058042914	20220810	202208	2022	2022.6027	EDU	COLLEGE						EDU													1	040	040	04	1	1.0	6	1	6	-1.21065375302663	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	0								3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	20220810144500	https://www.sevendaysvt.com/vermont/the-animal-issue-is-a-gaggle-of-goodness/Content?oid=36212266
1058042915	20220810	202208	2022	2022.6027	EDU	SCHOOL						EDU													0	040	040	04	1	1.0	5	1	5	0.44483985765125	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220810144500	https://www.nashvillescene.com/news/citylimits/harpeth-hall-confronts-gender-diversity/article_a05b20c4-17fa-11ed-afa4-2704a476985d.html
1058042916	20220810	202208	2022	2022.6027	EDU	UNIVERSITY						EDU													1	043	043	04	1	2.8	8	2	8	8.67992766726944	4	Atal, Dadra and Nagar Haveli, India	IN	IN06	70119	20.2667	72.9667	-2088568	0								4	Atal, Dadra and Nagar Haveli, India	IN	IN06	70119	20.2667	72.9667	-2088568	20220810144500	https://news.webindia123.com/news/Articles/Business/20220810/3971931.html
1058042917	20220810	202208	2022	2022.6027	EDU	SCHOOL						EDU													1	043	043	04	1	2.8	10	1	10	-1.15214816410036	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20220810144500	https://news.yahoo.com/law-enforcement-club-returns-ponte-130234142.html
1058042918	20220810	202208	2022	2022.6027	EDU	SCHOOL						EDU													1	043	043	04	1	2.8	6	1	6	3.23624595469256	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220810144500	https://www.pinkvilla.com/entertainment/hollywood/vintage-point-18-year-old-jennifer-anistons-yearbook-photo-proves-friends-star-has-always-been-stunner
1058042919	20220810	202208	2022	2022.6027	EDU	SCHOOL						EDU													1	043	043	04	1	2.8	10	1	10	0	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220810144500	https://www.goshennews.com/news/national_news/election-2022-wisconsin-governor/image_027db620-904d-53d0-94f9-7aa20ac5eb21.html
1058042920	20220810	202208	2022	2022.6027	EDU	SCHOOL						EDU													1	071	071	07	2	7.4	10	1	10	0.92592592592593	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220810144500	https://freerepublic.com/focus/f-news/4084549/posts
1058042921	20220810	202208	2022	2022.6027	EDU	COLLEGE						EDU													1	071	071	07	2	7.4	30	1	10	4.22077922077922	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20220810144500	https://www.scetv.org/stories/2022/partnership-aiken-technical-college-trains-veterans-using-scetv-towers
1058042922	20220810	202208	2022	2022.6027	EDU	SCHOOL						EDU													1	080	080	08	2	5.0	2	1	2	-0.82644628099174	4	Grand Chase, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-18.0375	31.5302	-2311790	0								4	Grand Chase, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-18.0375	31.5302	-2311790	20220810144500	https://www.herald.co.zw/zdf-hands-over-classroom-blocks-at-grand-chase-secondary-school/
1058042923	20220810	202208	2022	2022.6027	EDU	STUDENT						EDU													1	110	110	11	3	-2.0	10	1	10	-4.39560439560439	4	Mangalore, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	0								4	Mangalore, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	20220810144500	https://www.thehindu.com/news/cities/Mangalore/customs-department-engages-students-in-mock-parliament-talk-session/article65754435.ece
1058042924	20220810	202208	2022	2022.6027	EDU	SCHOOL						EDU													1	120	120	12	3	-4.0	5	1	5	-3.70370370370371	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20220810144500	https://www.mirror.co.uk/news/politics/top-tory-suella-braverman-attacks-27707826
1058042925	20220810	202208	2022	2022.6027	EDU	UNIVERSITY						EDU													0	125	125	12	3	-5.0	10	1	10	0	3	Las Vegas, Nevada, United States	US	USNV	NV003	36.175	-115.137	847388	0								3	Las Vegas, Nevada, United States	US	USNV		36.175	-115.137	847388	20220810144500	https://www.foxnews.com/media/college-freshman-orientation-materials-emphasize-dei-free-speech-report-reveals
1058042926	20220810	202208	2022	2022.6027	EDU	STUDENT						EDU													0	190	190	19	4	-10.0	6	1	6	-3.56816102470265	4	West Port, Mayo, Ireland	EI	EI20	18298	53.8	-9.51667	-1506170	0								4	West Port, Mayo, Ireland	EI	EI20	18298	53.8	-9.51667	-1506170	20220810144500	https://www.psychologytoday.com/za/blog/shadow-boxing/202208/the-woman-who-loved-body-snatcher
1058042927	20220810	202208	2022	2022.6027	EDU	STUDENT						EDU													0	190	190	19	4	-10.0	4	1	4	-3.56816102470265	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220810144500	https://www.psychologytoday.com/za/blog/shadow-boxing/202208/the-woman-who-loved-body-snatcher
