1058105170	20220810	202208	2022	2022.6027	AUS	AUSTRALIA	AUS								AUSEDU	PERTH	AUS					EDU			1	190	190	19	4	-10.0	2	1	2	-0.64724919093852	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20220810231500	http://www.msn.com/en-us/news/technology/new-research-reveals-how-earth-s-seven-continents-were-actually-created/ar-AA10wM6m
1058105171	20220810	202208	2022	2022.6027	AUS	AUSTRALIAN	AUS								CVL	VOTER						CVL			1	051	051	05	1	3.4	8	1	8	-1.5625	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220810231500	https://www.bignewsnetwork.com/news/272650111/albaneses-voice-to-parliament-referendum-should-be-a-no-brainer
1058105172	20220810	202208	2022	2022.6027	AUSEDU	PERTH	AUS					EDU													1	190	190	19	4	-10.0	3	1	3	-0.64724919093852	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20220810231500	http://www.msn.com/en-us/news/technology/new-research-reveals-how-earth-s-seven-continents-were-actually-created/ar-AA10wM6m
1058105173	20220810	202208	2022	2022.6027	BUDMAH223	SOTO				BUD					MED	MEDIA						MED			0	010	010	01	1	0.0	3	1	3	-6.02240896358543	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220810231500	https://www.necn.com/tag/breaking-and-entering/
1058105174	20220810	202208	2022	2022.6027	BUS	MERCHANT						BUS			JUD	ATTORNEY						JUD			0	013	013	01	1	0.4	18	6	18	-10.5467625749527	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20220810231500	http://www.msn.com/en-us/news/crime/atlanta-rapper-young-thug-faces-new-charges-in-rico-case/ar-AA10wS0w
1058105175	20220810	202208	2022	2022.6027	BUS	MERCHANT						BUS			JUD	ATTORNEY						JUD			0	173	173	17	4	-5.0	18	6	18	-10.5467625749527	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20220810231500	http://www.msn.com/en-us/news/crime/atlanta-rapper-young-thug-faces-new-charges-in-rico-case/ar-AA10wS0w
1058105176	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS			PER	PERU	PER								0	042	042	04	1	1.9	4	1	4	3.26409495548962	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20220810231500	https://www.wispolitics.com/2022/wisconsin-alumni-association-forward-awards-announced/
1058105177	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS			PER	PERU	PER								0	042	042	04	1	1.9	2	1	2	3.26409495548962	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220810231500	https://www.wispolitics.com/2022/wisconsin-alumni-association-forward-awards-announced/
1058105178	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS			RUS	RUSSIAN	RUS								1	036	036	03	1	4.0	5	1	5	-1.03626943005182	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220810231500	https://www.koaa.com/news/covering-colorado/pueblos-evraz-rocky-mountain-steel-announces-plans-to-consider-acquisition-proposals
1058105179	20220810	202208	2022	2022.6027	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	043	043	04	1	2.8	4	1	4	3.26409495548962	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220810231500	https://www.wispolitics.com/2022/wisconsin-alumni-association-forward-awards-announced/
1058105180	20220810	202208	2022	2022.6027	BUS	MERCHANT						BUS			USAJUD	UNITED STATES	USA					JUD			0	013	013	01	1	0.4	12	6	12	-10.5467625749527	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220810231500	http://www.msn.com/en-us/news/crime/atlanta-rapper-young-thug-faces-new-charges-in-rico-case/ar-AA10wS0w
1058105181	20220810	202208	2022	2022.6027	BUS	MERCHANT						BUS			USAJUD	UNITED STATES	USA					JUD			0	173	173	17	4	-5.0	12	6	12	-10.5467625749527	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220810231500	http://www.msn.com/en-us/news/crime/atlanta-rapper-young-thug-faces-new-charges-in-rico-case/ar-AA10wS0w
1058105182	20220810	202208	2022	2022.6027	CAN	SASKATCHEWAN	CAN																		1	042	042	04	1	1.9	2	1	2	-4.54545454545455	4	Swift Current, Saskatchewan, Canada	CA	CA11	12800	50.2833	-107.767	-574445	0								4	Swift Current, Saskatchewan, Canada	CA	CA11	12800	50.2833	-107.767	-574445	20220810231500	https://www.620ckrm.com/2022/08/10/grass-fire-closes-trans-canada-in-swift-current-region/
1058105183	20220810	202208	2022	2022.6027	CAN	SASKATCHEWAN	CAN																		1	051	051	05	1	3.4	8	1	8	4.4776119402985	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20220810231500	https://www.620ckrm.com/2022/08/10/saskpower/
1058105184	20220810	202208	2022	2022.6027	CAN	CANADA	CAN								COP	POLICE						COP			1	042	042	04	1	1.9	8	1	8	-10.2857142857143	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	20220810231500	https://www.saultthisweek.com:443/news/local-news/toronto-man-involved-in-highway-69-crash-was-driving-stolen-vehicle-fled-scene-opp
1058105185	20220810	202208	2022	2022.6027	CAN	CANADA	CAN								EGY	EASTERN DESERT	EGY								1	061	061	06	2	6.4	10	1	10	3.87096774193548	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220810231500	https://www.lse.co.uk/news/in-brief-transglobe-quarterly-earnings-boosted-by-higher-oil-price-hsoeljcipu037yp.html
1058105186	20220810	202208	2022	2022.6027	CAN	SASKATCHEWAN	CAN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	5	1	5	4.4776119402985	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220810231500	https://www.620ckrm.com/2022/08/10/saskpower/
1058105187	20220810	202208	2022	2022.6027	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-7.92079207920792	1	Canada	CA	CA		60	-96	CA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	1	Canada	CA	CA		60	-96	CA	20220810231500	https://www.breitbart.com:443/entertainment/2022/08/10/rapper-slim-jxmmi-arrested-on-marijuana-charges-after-landing-in-l-a-airport/
1058105188	20220810	202208	2022	2022.6027	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	-7.92079207920792	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220810231500	https://www.breitbart.com:443/entertainment/2022/08/10/rapper-slim-jxmmi-arrested-on-marijuana-charges-after-landing-in-l-a-airport/
1058105189	20220810	202208	2022	2022.6027	CAN	SASKATCHEWAN	CAN								USA	UNITED STATES	USA								1	057	057	05	1	8.0	10	1	10	4.4776119402985	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220810231500	https://www.620ckrm.com/2022/08/10/saskpower/
1058105190	20220810	202208	2022	2022.6027	CHN	CHINA	CHN																		0	051	051	05	1	3.4	2	1	2	-3.00387596899225	4	Hubei, Guangdong, China	CH	CH30	13047	23.2656	116.054	10073728	0								4	Hubei, Guangdong, China	CH	CH30	13047	23.2656	116.054	10073728	20220810231500	https://www.theepochtimes.com/canada-sent-nipah-virus-to-wuhan-lab-conducts-most-dangerous-research-on-nipah-scientist-testifies-to-us-senate_4655383.html
1058105191	20220810	202208	2022	2022.6027	CHN	CHINESE	CHN																		0	1721	172	17	4	-5.0	4	1	4	-1.61073825503356	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810231500	https://newsroom.ucla.edu/in-the-news/ucla-in-the-news-august-10-2022
1058105192	20220810	202208	2022	2022.6027	CHN	CHINESE	CHN																		0	1721	172	17	4	-5.0	1	1	1	-1.61073825503356	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810231500	https://newsroom.ucla.edu/in-the-news/ucla-in-the-news-august-10-2022
1058105193	20220810	202208	2022	2022.6027	CHN	CHINA	CHN																		1	190	190	19	4	-10.0	2	1	2	-3.00387596899225	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	0								4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	20220810231500	https://www.theepochtimes.com/canada-sent-nipah-virus-to-wuhan-lab-conducts-most-dangerous-research-on-nipah-scientist-testifies-to-us-senate_4655383.html
1058105194	20220810	202208	2022	2022.6027	CHN	CHINA	CHN																		1	190	190	19	4	-10.0	2	1	2	-3.00387596899225	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220810231500	https://www.theepochtimes.com/canada-sent-nipah-virus-to-wuhan-lab-conducts-most-dangerous-research-on-nipah-scientist-testifies-to-us-senate_4655383.html
1058105195	20220810	202208	2022	2022.6027	CHN	CHINESE	CHN								CHNGOV	CHINESE	CHN					GOV			0	051	051	05	1	3.4	3	1	3	-3.00387596899225	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220810231500	https://www.theepochtimes.com/canada-sent-nipah-virus-to-wuhan-lab-conducts-most-dangerous-research-on-nipah-scientist-testifies-to-us-senate_4655383.html
1058105196	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			0	051	051	05	1	3.4	1	1	1	-3.00387596899225	4	Hubei, Guangdong, China	CH	CH30	13047	23.2656	116.054	10073728	4	Hubei, Guangdong, China	CH	CH30	13047	23.2656	116.054	10073728	4	Hubei, Guangdong, China	CH	CH30	13047	23.2656	116.054	10073728	20220810231500	https://www.theepochtimes.com/canada-sent-nipah-virus-to-wuhan-lab-conducts-most-dangerous-research-on-nipah-scientist-testifies-to-us-senate_4655383.html
1058105197	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			0	051	051	05	1	3.4	1	1	1	-3.00387596899225	4	Hubei, Guangdong, China	CH	CH30	13047	23.2656	116.054	10073728	4	Chen Wei, Guangdong, China	CH	CH30	13043	23.7837	113.661	10467813	4	Hubei, Guangdong, China	CH	CH30	13047	23.2656	116.054	10073728	20220810231500	https://www.theepochtimes.com/canada-sent-nipah-virus-to-wuhan-lab-conducts-most-dangerous-research-on-nipah-scientist-testifies-to-us-senate_4655383.html
1058105198	20220810	202208	2022	2022.6027	CHN	CHINESE	CHN								CHNGOV	CHINESE	CHN					GOV			0	051	051	05	1	3.4	3	1	3	-3.00387596899225	4	Chen Wei, Guangdong, China	CH	CH30	13043	23.7837	113.661	10467813	4	Chen Wei, Guangdong, China	CH	CH30	13043	23.7837	113.661	10467813	4	Chen Wei, Guangdong, China	CH	CH30	13043	23.7837	113.661	10467813	20220810231500	https://www.theepochtimes.com/canada-sent-nipah-virus-to-wuhan-lab-conducts-most-dangerous-research-on-nipah-scientist-testifies-to-us-senate_4655383.html
1058105199	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								NPL	NEPAL	NPL								0	033	033	03	1	5.2	2	1	2	4.91452991452991	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105200	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								NPL	NEPAL	NPL								0	033	033	03	1	5.2	2	1	2	4.91452991452991	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105201	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								NPL	NEPAL	NPL								0	033	033	03	1	5.2	6	1	6	4.91452991452991	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105202	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								NPL	NEPAL	NPL								0	033	033	03	1	5.2	8	1	8	4.91452991452991	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105203	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								NPL	NEPAL	NPL								0	033	033	03	1	5.2	2	1	2	4.91452991452991	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105204	20220810	202208	2022	2022.6027	CHN	CHINESE	CHN								NPL	KATHMANDU	NPL								1	040	040	04	1	1.0	1	1	1	4.91452991452991	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105205	20220810	202208	2022	2022.6027	CHN	CHINESE	CHN								NPL	KATHMANDU	NPL								1	040	040	04	1	1.0	1	1	1	4.91452991452991	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105206	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								NPL	NEPAL	NPL								0	060	060	06	2	6.0	1	1	1	4.91452991452991	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105207	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								NPL	KATHMANDU	NPL								0	060	060	06	2	6.0	7	1	7	4.91452991452991	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105208	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								NPL	NEPAL	NPL								0	060	060	06	2	6.0	8	1	8	4.91452991452991	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105209	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								NPL	NEPAL	NPL								0	060	060	06	2	6.0	2	1	2	4.91452991452991	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105210	20220810	202208	2022	2022.6027	CHN	CHINESE	CHN								NPLGOV	NEPAL	NPL					GOV			1	046	046	04	1	7.0	6	1	6	4.91452991452991	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105211	20220810	202208	2022	2022.6027	CHN	CHINESE	CHN								NPLGOV	NEPAL	NPL					GOV			1	046	046	04	1	7.0	4	1	4	4.91452991452991	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105212	20220810	202208	2022	2022.6027	CHN	CHINESE	CHN								USA	LOS ANGELES	USA								0	010	010	01	1	0.0	1	1	1	-1.61073825503356	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220810231500	https://newsroom.ucla.edu/in-the-news/ucla-in-the-news-august-10-2022
1058105213	20220810	202208	2022	2022.6027	CHN	CHINESE	CHN								USA	LOS ANGELES	USA								0	010	010	01	1	0.0	1	1	1	-1.61073825503356	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810231500	https://newsroom.ucla.edu/in-the-news/ucla-in-the-news-august-10-2022
1058105214	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								nep	NEPALI			nep						1	030	030	03	1	4.0	2	1	2	4.91452991452991	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105215	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								nep	NEPALI			nep						0	030	030	03	1	4.0	2	1	2	4.91452991452991	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105216	20220810	202208	2022	2022.6027	CHN	CHINESE	CHN								nep	NEPALI			nep						1	030	030	03	1	4.0	10	1	8	4.91452991452991	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105217	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								nep	NEPALI			nep						1	120	120	12	3	-4.0	2	1	2	4.91452991452991	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105218	20220810	202208	2022	2022.6027	CHN	CHINA	CHN								nep	NEPALI			nep						1	120	120	12	3	-4.0	2	1	2	4.91452991452991	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105219	20220810	202208	2022	2022.6027	CHNGOV	CHINA	CHN					GOV			NPL	NEPAL	NPL								0	033	033	03	1	5.2	2	1	2	4.91452991452991	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105220	20220810	202208	2022	2022.6027	CHNGOV	CHINA	CHN					GOV			NPL	NEPAL	NPL								0	033	033	03	1	5.2	8	1	8	4.91452991452991	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105221	20220810	202208	2022	2022.6027	CHNGOV	CHINA	CHN					GOV			NPL	NEPAL	NPL								0	060	060	06	2	6.0	2	1	2	4.91452991452991	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105222	20220810	202208	2022	2022.6027	CHNGOV	CHINA	CHN					GOV			NPL	NEPAL	NPL								0	060	060	06	2	6.0	6	1	6	4.91452991452991	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105223	20220810	202208	2022	2022.6027	CHNGOV	CHINA	CHN					GOV			NPL	NEPAL	NPL								0	060	060	06	2	6.0	2	1	2	4.91452991452991	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810231500	https://www.bignewsnetwork.com/news/272650098/nepal-foreign-minister-khadka-holds-bilateral-talks-with-his-chinese-counterpart
1058105224	20220810	202208	2022	2022.6027	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-5.76671035386632	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220810231500	http://www.msn.com/en-us/news/crime/influencer-charged-in-stabbing-murder-of-boyfriend-inside-miami-apartment/ar-AA10wKxp
1058105225	20220810	202208	2022	2022.6027	CODGOV	CONGOLESE	COD					GOV			GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	8	1	8	-6.41399416909621	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20220810231500	https://www.bignewsnetwork.com/news/272650091/us-concerned-about-politicized-law-enforcement
1058105226	20220810	202208	2022	2022.6027	CODOPP	KINSHASA	COD					OPP			AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	-6.41399416909621	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	20220810231500	https://www.bignewsnetwork.com/news/272650091/us-concerned-about-politicized-law-enforcement
