1058078622	20220810	202208	2022	2022.6027	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-9.7097097097097	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220810191500	https://www.usatoday.com/story/news/nation/2022/08/10/albuquerque-muslim-killings-suspect-charged/10284764002/
1058078623	20220810	202208	2022	2022.6027	COP	DETECTIVE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	8	1	4	-9.82142857142857	3	Montgomery County, Alabama, United States	US	USAL	AL101	32.2335	-86.2333	161577	3	Montgomery County, Alabama, United States	US	USAL		32.2335	-86.2333	161577	3	Montgomery County, Alabama, United States	US	USAL		32.2335	-86.2333	161577	20220810191500	https://www.montgomeryadvertiser.com/story/news/2022/08/10/enrico-coleman-shooting-investigation-leads-arrest-murder-charge/10286476002/
1058078624	20220810	202208	2022	2022.6027	COP	PRISON						COP			USA	NEVADA	USA								0	173	173	17	4	-5.0	7	1	7	-13.2780082987552	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20220810191500	https://elkodaily.com/news/local/crime-and-courts/prison-time-ordered-in-tool-theft-case/article_aacd05a8-18cd-11ed-b57e-97b45b359a71.html
1058078625	20220810	202208	2022	2022.6027	COP	POLICE						COP			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-9.82142857142857	3	Montgomery County, Alabama, United States	US	USAL	AL101	32.2335	-86.2333	161577	3	Montgomery County, Alabama, United States	US	USAL		32.2335	-86.2333	161577	3	Montgomery County, Alabama, United States	US	USAL		32.2335	-86.2333	161577	20220810191500	https://www.montgomeryadvertiser.com/story/news/2022/08/10/enrico-coleman-shooting-investigation-leads-arrest-murder-charge/10286476002/
1058078626	20220810	202208	2022	2022.6027	COP	POLICE OFFICER						COP			USA	FLORIDA	USA								0	190	190	19	4	-10.0	2	1	2	-1.78069353327086	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220810191500	http://www.msn.com/en-us/news/politics/fbi-raid-on-mar-a-lago-could-boost-trumps-2024-white-house-run-say-strategists/ar-AA10v3DE
1058078627	20220810	202208	2022	2022.6027	COP	POLICE OFFICER						COP			USA	UNITED STATES	USA								0	190	190	19	4	-10.0	5	1	5	-1.78069353327086	1	Russia	RS	RS		60	100	RS	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	20220810191500	http://www.msn.com/en-us/news/politics/fbi-raid-on-mar-a-lago-could-boost-trumps-2024-white-house-run-say-strategists/ar-AA10v3DE
1058078628	20220810	202208	2022	2022.6027	COP	POLICE OFFICER						COP			USA	FLORIDA	USA								0	190	190	19	4	-10.0	3	1	3	-1.78069353327086	1	Russia	RS	RS		60	100	RS	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	20220810191500	http://www.msn.com/en-us/news/politics/fbi-raid-on-mar-a-lago-could-boost-trumps-2024-white-house-run-say-strategists/ar-AA10v3DE
1058078629	20220810	202208	2022	2022.6027	COP	POLICE						COP			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	4	1	4	-9.82142857142857	3	Montgomery County, Alabama, United States	US	USAL	AL101	32.2335	-86.2333	161577	3	Montgomery County, Alabama, United States	US	USAL		32.2335	-86.2333	161577	3	Montgomery County, Alabama, United States	US	USAL		32.2335	-86.2333	161577	20220810191500	https://www.montgomeryadvertiser.com/story/news/2022/08/10/enrico-coleman-shooting-investigation-leads-arrest-murder-charge/10286476002/
1058078630	20220810	202208	2022	2022.6027	COPGOV	DEPUTY						COP	GOV		GOV	FIREFIGHTER						GOV			1	043	043	04	1	2.8	5	1	5	-6.18556701030927	0								0								0								20220810191500	https://www.thesunchronicle.com/news/local_news/lightning-strikes-house-in-north-attleboro-suspected-of-igniting-brush-fire-in-norton/article_7c7b0ea3-7fd4-5a35-ba93-0f13442a0704.html
1058078631	20220810	202208	2022	2022.6027	COPGOVEDU	DEPUTY						COP	GOV	EDU	EDU	SCHOOL						EDU			0	112	112	11	3	-2.0	10	1	10	-1.13636363636363	4	Khost, Khowst, Afghanistan	AF	AF37	3616	33.3395	69.9204	-3380945	4	Khost, Khowst, Afghanistan	AF	AF37	3616	33.3395	69.9204	-3380945	4	Khost, Khowst, Afghanistan	AF	AF37	3616	33.3395	69.9204	-3380945	20220810191500	https://tolonews.com/index.php/afghanistan-179313
1058078632	20220810	202208	2022	2022.6027	COPMED	DEPUTY						COP	MED		MOS	ISLAMIC				MOS					1	120	120	12	3	-4.0	7	1	7	1.08303249097473	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220810191500	https://tolonews.com/afghanistan-179345
1058078633	20220810	202208	2022	2022.6027	COPMED	DEPUTY						COP	MED		QAT	QATAR	QAT								1	120	120	12	3	-4.0	3	1	3	1.08303249097473	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220810191500	https://tolonews.com/afghanistan-179345
1058078634	20220810	202208	2022	2022.6027	CRM	CARTEL						CRM			MEX	MEXICO	MEX								0	110	110	11	3	-2.0	1	1	1	-7.42049469964664	4	Culiacan, Sinaloa, Mexico	MX	MX25	20887	24	-107.033	-3826050	4	Culiacan, Sinaloa, Mexico	MX	MX25	20887	24	-107.033	-3826050	4	Culiacan, Sinaloa, Mexico	MX	MX25	20887	24	-107.033	-3826050	20220810191500	https://www.ibtimes.com/swoop-drug-cartels-sparks-chaos-two-mexican-states-3600423
1058078635	20220810	202208	2022	2022.6027	CRM	CARTEL						CRM			MEX	CULIACAN	MEX								0	180	180	18	4	-9.0	2	1	2	-7.42049469964664	4	Culiacan, Sinaloa, Mexico	MX	MX25	20887	24	-107.033	-3826050	4	Culiacan, Sinaloa, Mexico	MX	MX25	20887	24	-107.033	-3826050	4	Culiacan, Sinaloa, Mexico	MX	MX25	20887	24	-107.033	-3826050	20220810191500	https://www.ibtimes.com/swoop-drug-cartels-sparks-chaos-two-mexican-states-3600423
1058078636	20220810	202208	2022	2022.6027	CRM	CARTEL						CRM			MEX	CULIACAN	MEX								0	190	190	19	4	-10.0	2	1	2	-7.42049469964664	4	Culiacan, Sinaloa, Mexico	MX	MX25	20887	24	-107.033	-3826050	4	Culiacan, Sinaloa, Mexico	MX	MX25	20887	24	-107.033	-3826050	4	Culiacan, Sinaloa, Mexico	MX	MX25	20887	24	-107.033	-3826050	20220810191500	https://www.ibtimes.com/swoop-drug-cartels-sparks-chaos-two-mexican-states-3600423
1058078637	20220810	202208	2022	2022.6027	CRM	CARTEL						CRM			MEXCRM	MEXICO	MEX					CRM			0	110	110	11	3	-2.0	1	1	1	-7.42049469964664	4	Culiacan, Sinaloa, Mexico	MX	MX25	20887	24	-107.033	-3826050	4	Culiacan, Sinaloa, Mexico	MX	MX25	20887	24	-107.033	-3826050	4	Culiacan, Sinaloa, Mexico	MX	MX25	20887	24	-107.033	-3826050	20220810191500	https://www.ibtimes.com/swoop-drug-cartels-sparks-chaos-two-mexican-states-3600423
1058078638	20220810	202208	2022	2022.6027	CRM	GANG						CRM			MEXGOV	ANDRES MANUEL LOPEZ OBRADOR	MEX					GOV			1	010	010	01	1	0.0	5	1	5	-7.42049469964664	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220810191500	https://www.ibtimes.com/swoop-drug-cartels-sparks-chaos-two-mexican-states-3600423
1058078639	20220810	202208	2022	2022.6027	CRM	PEDOPHILE						CRM			USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	-6.34517766497462	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810191500	https://crooksandliars.com/2022/08/qanon-host-trump-raid-mar-lago-fbi-rom
1058078640	20220810	202208	2022	2022.6027	CRM	PEDOPHILE						CRM			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	6	1	6	-6.34517766497462	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810191500	https://crooksandliars.com/2022/08/qanon-host-trump-raid-mar-lago-fbi-rom
1058078641	20220810	202208	2022	2022.6027	CVL	VOTER						CVL													0	010	010	01	1	0.0	6	1	6	-3.08098591549295	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220810191500	https://www.voanews.com/a/january-6-attack-dominates-debate-in-wyoming-congressional-race/6696335.html
1058078642	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL													0	0233	023	02	1	3.4	1	1	1	-1.79509632224168	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220810191500	https://borderlessmag.org/2022/08/10/reece-jones-nobody-is-protected-border-patrol/
1058078643	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL													0	0233	023	02	1	3.4	4	1	4	-1.79509632224168	1	Mexico	MX	MX		23	-102	MX	0								1	Mexico	MX	MX		23	-102	MX	20220810191500	https://borderlessmag.org/2022/08/10/reece-jones-nobody-is-protected-border-patrol/
1058078644	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL													1	030	030	03	1	4.0	10	1	10	2.46305418719212	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220810191500	https://www.weareiowa.com/article/entertainment/television/programs/iowa-live/teachers-save-an-additional-500-off-any-karl-pre-owned-vehicle/524-07605f10-622e-4658-be10-48a50be4096a
1058078645	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL													0	043	043	04	1	2.8	5	1	5	0.66162570888468	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220810191500	https://www.montrosepress.com/news/state/daca-opened-doors-to-education-for-some-but-many-students-still-face-obstacles/article_540084ce-180b-11ed-a715-df7b8dd9a0a4.html
1058078646	20220810	202208	2022	2022.6027	CVL	CITIZEN						CVL													1	051	051	05	1	3.4	8	1	8	-2.45398773006135	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	0								3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	20220810191500	https://www.nytimes.com/2022/08/10/opinion/letters/democrats-emails-voters.html
1058078647	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL													1	072	072	07	2	8.3	10	1	10	0.43572984749456	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220810191500	https://www.nbcchicago.com/news/local/illinois-real-id-heres-the-list-of-documents-required-to-apply/2911463/
1058078648	20220810	202208	2022	2022.6027	CVL	RABBLE						CVL													0	111	111	11	3	-2.0	6	1	6	-4.05742821473158	3	Times Square, New York, United States	US	USNY	NY061	40.757	-73.986	967537	0								3	Times Square, New York, United States	US	USNY		40.757	-73.986	967537	20220810191500	https://www.popmatters.com/allan-moyle-times-square-1980
1058078649	20220810	202208	2022	2022.6027	CVL	TRAVELLER						CVL													1	112	112	11	3	-2.0	10	1	10	-7.61904761904762	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220810191500	https://menafn.com/1104678765/Message-From-Sri-Lankan-Customs-For-Travellers-Arriving-In-Sri-Lanka
1058078650	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL													0	112	112	11	3	-2.0	8	1	8	-1.79509632224168	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220810191500	https://borderlessmag.org/2022/08/10/reece-jones-nobody-is-protected-border-patrol/
1058078651	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL													0	112	112	11	3	-2.0	2	1	2	-1.79509632224168	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20220810191500	https://borderlessmag.org/2022/08/10/reece-jones-nobody-is-protected-border-patrol/
1058078652	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL													0	115	115	11	3	-2.0	5	1	5	-1.79509632224168	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220810191500	https://borderlessmag.org/2022/08/10/reece-jones-nobody-is-protected-border-patrol/
1058078653	20220810	202208	2022	2022.6027	CVL	POPULATION						CVL													1	172	172	17	4	-5.0	10	1	10	-2.23463687150838	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220810191500	https://www.newscentermaine.com/article/life/animals/wildlife/annual-raccoon-rabies-vaccination-program-wraps-up-in-maine-animals/97-0b39e9fa-9881-42bf-9142-32926dbaa2e5
1058078654	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL													1	173	173	17	4	-5.0	10	1	10	-3.62225097024579	3	Coos County, Oregon, United States	US	USOR	OR011	43.1665	-124.001	1135848	0								3	Coos County, Oregon, United States	US	USOR		43.1665	-124.001	1135848	20220810191500	https://theworldlink.com/news/local/community-corrections-trying-to-hunt-down-300-absconders/article_82d3f43e-168f-11ed-b573-6784870ee79f.html
1058078655	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL													0	193	193	19	4	-10.0	2	1	2	-6.33333333333333	4	Popovo-Lezhachi, Kurskaya Oblast', Russia	RS	RS41	25068	51.3009	34.3387	-2986459	0								4	Popovo-Lezhachi, Kurskaya Oblast', Russia	RS	RS41	25068	51.3009	34.3387	-2986459	20220810191500	https://menafn.com/1104678758/Russia-Continues-To-Fire-At-Ukrainian-Border-Areas-From-Its-Territory
1058078656	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL			COP	BORDER PATROL						COP			0	012	012	01	1	-0.4	2	1	2	-1.79509632224168	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220810191500	https://borderlessmag.org/2022/08/10/reece-jones-nobody-is-protected-border-patrol/
1058078657	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL			COP	POLICE						COP			1	036	036	03	1	4.0	10	1	10	2.7027027027027	0								0								0								20220810191500	https://www.myjournalcourier.com/news/article/Carrollton-police-hosting-pool-party-with-free-17362313.php
1058078658	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL			COP	BORDER PATROL						COP			0	090	090	09	2	-2.0	1	1	1	-1.79509632224168	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220810191500	https://borderlessmag.org/2022/08/10/reece-jones-nobody-is-protected-border-patrol/
1058078659	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL			COP	BORDER PATROL						COP			0	090	090	09	2	-2.0	4	1	4	-1.79509632224168	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220810191500	https://borderlessmag.org/2022/08/10/reece-jones-nobody-is-protected-border-patrol/
1058078660	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL			COP	BORDER PATROL						COP			0	115	115	11	3	-2.0	5	1	5	-1.79509632224168	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220810191500	https://borderlessmag.org/2022/08/10/reece-jones-nobody-is-protected-border-patrol/
1058078661	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL			EDU	COLLEGE						EDU			1	020	020	02	1	3.0	2	1	2	-0.75187969924812	3	Robstown, Texas, United States	US	USTX	TX355	27.7903	-97.6689	1345344	3	Robstown, Texas, United States	US	USTX	TX355	27.7903	-97.6689	1345344	3	Robstown, Texas, United States	US	USTX	TX355	27.7903	-97.6689	1345344	20220810191500	https://www.caller.com/story/news/education/2022/08/10/election-called-for-del-mar-college-tax-district-expansion-in-robstown/65396005007/
1058078662	20220810	202208	2022	2022.6027	CVL	VOTER						CVL			EDU	COLLEGE						EDU			1	046	046	04	1	7.0	2	1	2	-0.75187969924812	3	Robstown, Texas, United States	US	USTX	TX355	27.7903	-97.6689	1345344	3	Robstown, Texas, United States	US	USTX	TX355	27.7903	-97.6689	1345344	3	Robstown, Texas, United States	US	USTX	TX355	27.7903	-97.6689	1345344	20220810191500	https://www.caller.com/story/news/education/2022/08/10/election-called-for-del-mar-college-tax-district-expansion-in-robstown/65396005007/
1058078663	20220810	202208	2022	2022.6027	CVL	RESIDENTS						CVL			GOVHLH	HEALTH DEPARTMENT						GOV	HLH		1	014	014	01	1	0.0	10	1	10	6.36704119850187	0								0								0								20220810191500	https://tolonews.com/afghanistan/provincial-179335
1058078664	20220810	202208	2022	2022.6027	CVL	MIGRANT						CVL			REL	ABBOT									1	111	111	11	3	-2.0	6	1	6	-4.98533724340176	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810191500	https://www.caller.com/story/news/texasregion/2022/08/10/nyc-mayor-criticizes-texas-greg-abbott-for-using-migrants-as-political-pawns/65398768007/
1058078665	20220810	202208	2022	2022.6027	CVL	VILLAGE						CVL			RUS	RUSSIAN	RUS								1	173	173	17	4	-5.0	1	1	1	2.23048327137547	1	Ukraine	UP	UP		49	32	UP	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220810191500	https://www.ukrinform.net/rubric-polytics/3547746-mfa-switzerland-to-represent-ukraines-interests-in-russia.html
1058078666	20220810	202208	2022	2022.6027	CVL	VILLAGE						CVL			RUS	RUSSIAN	RUS								1	173	173	17	4	-5.0	1	1	1	2.23048327137547	1	Ukraine	UP	UP		49	32	UP	1	Russia	RS	RS		60	100	RS	1	Ukraine	UP	UP		49	32	UP	20220810191500	https://www.ukrinform.net/rubric-polytics/3547746-mfa-switzerland-to-represent-ukraines-interests-in-russia.html
1058078667	20220810	202208	2022	2022.6027	CVL	COMMUNITY						CVL			UKR	KHARKIV	UKR								1	190	190	19	4	-10.0	2	1	2	-6.33333333333333	4	Popovo-Lezhachi, Kurskaya Oblast', Russia	RS	RS41	25068	51.3009	34.3387	-2986459	4	Popovo-Lezhachi, Kurskaya Oblast', Russia	RS	RS41	25068	51.3009	34.3387	-2986459	4	Popovo-Lezhachi, Kurskaya Oblast', Russia	RS	RS41	25068	51.3009	34.3387	-2986459	20220810191500	https://menafn.com/1104678758/Russia-Continues-To-Fire-At-Ukrainian-Border-Areas-From-Its-Territory
1058078668	20220810	202208	2022	2022.6027	CVL	VILLAGE						CVL			USA	MICHIGAN	USA								1	010	010	01	1	0.0	5	1	5	-0.76045627376426	0								0								0								20220810191500	https://www.fox6now.com/news/pleasant-prairie-water-pipeline-agreement
1058078669	20220810	202208	2022	2022.6027	CVL	MIGRANT						CVL			USA	NEW YORK CITY	USA								1	042	042	04	1	1.9	6	1	6	-4.98533724340176	3	Corpus Christi, Texas, United States	US	USTX	TX355	27.8006	-97.3964	1333380	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20220810191500	https://www.caller.com/story/news/texasregion/2022/08/10/nyc-mayor-criticizes-texas-greg-abbott-for-using-migrants-as-political-pawns/65398768007/
1058078670	20220810	202208	2022	2022.6027	CVL	MIGRANT						CVL			USA	UNITED STATES	USA								1	111	111	11	3	-2.0	2	1	2	-4.98533724340176	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810191500	https://www.caller.com/story/news/texasregion/2022/08/10/nyc-mayor-criticizes-texas-greg-abbott-for-using-migrants-as-political-pawns/65398768007/
1058078671	20220810	202208	2022	2022.6027	CVL	MIGRANT						CVL			USAREL	UNITED STATES	USA								1	111	111	11	3	-2.0	2	1	2	-4.98533724340176	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810191500	https://www.caller.com/story/news/texasregion/2022/08/10/nyc-mayor-criticizes-texas-greg-abbott-for-using-migrants-as-political-pawns/65398768007/
1058078672	20220810	202208	2022	2022.6027	DEU	GERMAN	DEU																		1	111	111	11	3	-2.0	10	1	10	-3.96257567418822	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810191500	https://www.popularmechanics.com/cars/g40849804/worst-vehicle-recalls/
1058078673	20220810	202208	2022	2022.6027	DEU	GERMANY	DEU								BUS	BANK						BUS			1	071	071	07	2	7.4	2	1	2	4.09356725146199	1	United Kingdom	UK	UK		54	-4	UK	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220810191500	https://www.bobsguide.com/articles/berenberg-joins-bis-on-wms-platform-targeting-savings-banks/
1058078674	20220810	202208	2022	2022.6027	DNK	DENMARK	DNK								GBR	BRITAIN	GBR								1	040	040	04	1	1.0	2	1	2	-0.8	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	1	United Kingdom	UK	UK		54	-4	UK	1	Ukraine	UP	UP		49	32	UP	20220810191500	https://news.am/eng/news/715583.html
1058078675	20220810	202208	2022	2022.6027	EDU	STUDENT						EDU													1	010	010	01	1	0.0	10	1	10	-1.47420147420147	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220810191500	https://economictimes.indiatimes.com/news/india/nsds-registrar-removed-after-students-protest-tiranga-event/articleshow/93486817.cms
1058078676	20220810	202208	2022	2022.6027	EDU	SCHOOL						EDU													0	010	010	01	1	0.0	10	1	10	-7.00389105058366	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20220810191500	https://www.indiatoday.in/india/story/ncr-schools-rise-cases-hand-foot-mouth-disease-1986482-2022-08-10
1058078677	20220810	202208	2022	2022.6027	EDU	SCHOOL						EDU													1	010	010	01	1	0.0	10	1	10	2.67260579064588	3	Kittery, Maine, United States	US	USME	ME031	43.0881	-70.7362	569229	0								3	Kittery, Maine, United States	US	USME	ME031	43.0881	-70.7362	569229	20220810191500	https://wokq.com/the-best-places-to-watch-portsmouth-nhs-parade-of-sail/
1058078678	20220810	202208	2022	2022.6027	EDU	COLLEGE						EDU													0	020	020	02	1	3.0	12	1	10	-0.75187969924812	3	Robstown, Texas, United States	US	USTX	TX355	27.7903	-97.6689	1345344	0								3	Robstown, Texas, United States	US	USTX	TX355	27.7903	-97.6689	1345344	20220810191500	https://www.caller.com/story/news/education/2022/08/10/election-called-for-del-mar-college-tax-district-expansion-in-robstown/65396005007/
1058078679	20220810	202208	2022	2022.6027	EDU	UNIVERSITY						EDU													1	036	036	03	1	4.0	2	1	2	-1.47420147420147	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220810191500	https://economictimes.indiatimes.com/news/india/nsds-registrar-removed-after-students-protest-tiranga-event/articleshow/93486817.cms
1058078680	20220810	202208	2022	2022.6027	EDU	STUDENT						EDU													1	040	040	04	1	1.0	6	1	6	2	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220810191500	https://jewishlink.news/world-us/52860-foreign-students-to-be-barred-from-israeli-medical-schools
1058078681	20220810	202208	2022	2022.6027	EDU	STUDENT						EDU													1	051	051	05	1	3.4	2	1	2	0.96153846153846	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	0								3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220810191500	https://www.ktbs.com/news/texas/supplies-delivered-to-uvalde-students-thanks-to-arklatex-viewers/article_2ea23da2-18bb-11ed-a615-9f5126ddfb67.html
1058078682	20220810	202208	2022	2022.6027	EDU	SCHOOL						EDU													1	051	051	05	1	3.4	6	1	6	0.74906367041198	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220810191500	https://www.montrosepress.com/opinion/the-notebook-liz-dick/article_16a2ba2c-180e-11ed-84be-2fad2059e0e9.html
1058078683	20220810	202208	2022	2022.6027	EDU	UNIVERSITY						EDU													1	084	084	08	2	7.0	5	1	5	0.47281323877069	3	San Luis Obispo County, California, United States	US	USCA	CA079	35.3666	-120.534	277304	0								3	San Luis Obispo County, California, United States	US	USCA		35.3666	-120.534	277304	20220810191500	https://keyt.com/news/san-luis-obispo-county/2022/08/10/cal-poly-releases-fall-covid-19-plan-surveillance-testing-no-longer-required-for-unvaccinated/
1058078684	20220810	202208	2022	2022.6027	EDU	STUDENT						EDU													1	120	120	12	3	-4.0	10	1	10	-4.3010752688172	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20220810191500	https://tolonews.com/afghanistan-179339
1058078685	20220810	202208	2022	2022.6027	EDU	STUDENT						EDU													1	125	125	12	3	-5.0	10	1	10	-4.3010752688172	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20220810191500	https://tolonews.com/afghanistan-179339
1058078686	20220810	202208	2022	2022.6027	EDU	SCHOOL						EDU			AFG	AFGHANISTAN	AFG								1	043	043	04	1	2.8	2	1	2	-1.13636363636363	4	Khost, Khowst, Afghanistan	AF	AF37	3616	33.3395	69.9204	-3380945	4	Khost, Khowst, Afghanistan	AF	AF37	3616	33.3395	69.9204	-3380945	4	Khost, Khowst, Afghanistan	AF	AF37	3616	33.3395	69.9204	-3380945	20220810191500	https://tolonews.com/index.php/afghanistan-179313
